PRESIDENT 2016
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Kansas,20161108,N/A,LINCOLN,County,"1,464","1,179","Trump, Donald J.",Challenger,215,"Clinton, Hillary Rodham",Challenger,Independent,41,"Johnson, Gary E.",Challenger,29,964,R,80.53,14.69,2.80,1.98,84.58,15.42,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,LINN,County,"4,427","3,484","Trump, Donald J.",Challenger,736,"Clinton, Hillary Rodham",Challenger,Independent,119,"Johnson, Gary E.",Challenger,88,"2,748",R,78.70,16.63,2.69,1.99,82.56,17.44,"The other vote was: Stein, Jill (Independent) 65; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 18",,"The other vote was: Stein, Jill (Independent) 65; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 18"
President,Kansas,20161108,N/A,LOGAN,County,"1,357","1,132","Trump, Donald J.",Challenger,149,"Clinton, Hillary Rodham",Challenger,Independent,47,"Johnson, Gary E.",Challenger,29,983,R,83.42,10.98,3.46,2.14,88.37,11.63,"The other vote was: Stein, Jill (Independent) 28; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 1",,"The other vote was: Stein, Jill (Independent) 28; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 1"
President,Kansas,20161108,N/A,LYON,County,"12,288","6,552","Trump, Donald J.",Challenger,"4,649","Clinton, Hillary Rodham",Challenger,Independent,670,"Johnson, Gary E.",Challenger,417,"1,903",R,53.32,37.83,5.45,3.39,58.49,41.51,"The other vote was: Stein, Jill (Independent) 331; Castle, Darrell (Independent) 9; McMullin, Evan (Independent) 76; Hedges, James (Independent) 1",,"The other vote was: Stein, Jill (Independent) 331; Castle, Darrell (Independent) 9; McMullin, Evan (Independent) 76; Hedges, James (Independent) 1"
President,Kansas,20161108,N/A,MARION,County,"5,624","4,003","Trump, Donald J.",Challenger,"1,204","Clinton, Hillary Rodham",Challenger,Independent,227,"Johnson, Gary E.",Challenger,190,"2,799",R,71.18,21.41,4.04,3.38,76.88,23.12,"The other vote was: Stein, Jill (Independent) 143; Castle, Darrell (Independent) 6; McMullin, Evan (Independent) 40; Maturen, Michael A. (Other) 1",,"The other vote was: Stein, Jill (Independent) 143; Castle, Darrell (Independent) 6; McMullin, Evan (Independent) 40; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,MARSHALL,County,"4,673","3,307","Trump, Donald J.",Challenger,"1,072","Clinton, Hillary Rodham",Challenger,Independent,204,"Johnson, Gary E.",Challenger,90,"2,235",R,70.77,22.94,4.37,1.93,75.52,24.48,"The other vote was: Stein, Jill (Independent) 73; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 14",,"The other vote was: Stein, Jill (Independent) 73; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 14"
President,Kansas,20161108,N/A,MCPHERSON,County,"12,742","8,549","Trump, Donald J.",Challenger,"3,226","Clinton, Hillary Rodham",Challenger,Independent,574,"Johnson, Gary E.",Challenger,393,"5,323",R,67.09,25.32,4.50,3.08,72.60,27.40,"The other vote was: Stein, Jill (Independent) 295; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 98",,"The other vote was: Stein, Jill (Independent) 295; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 98"
President,Kansas,20161108,N/A,MEADE,County,"1,720","1,415","Trump, Donald J.",Challenger,210,"Clinton, Hillary Rodham",Challenger,Independent,62,"Johnson, Gary E.",Challenger,33,"1,205",R,82.27,12.21,3.60,1.92,87.08,12.92,"The other vote was: Stein, Jill (Independent) 18; Hoefling, Thomas (Write-in) 4; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 10",,"The other vote was: Stein, Jill (Independent) 18; Hoefling, Thomas (Write-in) 4; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 10"
President,Kansas,20161108,N/A,MIAMI,County,"15,022","10,003","Trump, Donald J.",Challenger,"3,991","Clinton, Hillary Rodham",Challenger,Independent,683,"Johnson, Gary E.",Challenger,345,"6,012",R,66.59,26.57,4.55,2.30,71.48,28.52,"The other vote was: Stein, Jill (Independent) 259; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 9; McMullin, Evan (Independent) 76",,"The other vote was: Stein, Jill (Independent) 259; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 9; McMullin, Evan (Independent) 76"
President,Kansas,20161108,N/A,MITCHELL,County,"2,942","2,308","Trump, Donald J.",Challenger,477,"Clinton, Hillary Rodham",Challenger,Independent,89,"Johnson, Gary E.",Challenger,68,"1,831",R,78.45,16.21,3.03,2.31,82.87,17.13,"The other vote was: Stein, Jill (Independent) 55; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 12",,"The other vote was: Stein, Jill (Independent) 55; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 12"
President,Kansas,20161108,N/A,MONTGOMERY,County,"12,004","8,679","Trump, Donald J.",Challenger,"2,637","Clinton, Hillary Rodham",Challenger,Independent,407,"Johnson, Gary E.",Challenger,281,"6,042",R,72.30,21.97,3.39,2.34,76.70,23.30,"The other vote was: Basiago, Andrew D. (Write-in) 1; Stein, Jill (Independent) 210; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 54",,"The other vote was: Basiago, Andrew D. (Write-in) 1; Stein, Jill (Independent) 210; Castle, Darrell (Independent) 16; McMullin, Evan (Independent) 54"
President,Kansas,20161108,N/A,MORRIS,County,"2,624","1,820","Trump, Donald J.",Challenger,601,"Clinton, Hillary Rodham",Challenger,Independent,138,"Johnson, Gary E.",Challenger,65,"1,219",R,69.36,22.90,5.26,2.48,75.18,24.82,"The other vote was: Stein, Jill (Independent) 62; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 2",,"The other vote was: Stein, Jill (Independent) 62; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 2"
President,Kansas,20161108,N/A,MORTON,County,"1,192",995,"Trump, Donald J.",Challenger,147,"Clinton, Hillary Rodham",Challenger,Independent,33,"Johnson, Gary E.",Challenger,17,848,R,83.47,12.33,2.77,1.43,87.13,12.87,"The other vote was: Stein, Jill (Independent) 14; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 3",,"The other vote was: Stein, Jill (Independent) 14; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 3"
President,Kansas,20161108,N/A,NEMAHA,County,"5,122","4,124","Trump, Donald J.",Challenger,725,"Clinton, Hillary Rodham",Challenger,Independent,164,"Johnson, Gary E.",Challenger,109,"3,399",R,80.52,14.15,3.20,2.13,85.05,14.95,"The other vote was: Stein, Jill (Independent) 82; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 23",,"The other vote was: Stein, Jill (Independent) 82; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 23"
President,Kansas,20161108,N/A,NEOSHO,County,"6,314","4,431","Trump, Donald J.",Challenger,"1,501","Clinton, Hillary Rodham",Challenger,Independent,240,"Johnson, Gary E.",Challenger,142,"2,930",R,70.18,23.77,3.80,2.25,74.70,25.30,"The other vote was: Stein, Jill (Independent) 120; Castle, Darrell (Independent) 8; McMullin, Evan (Independent) 14",,"The other vote was: Stein, Jill (Independent) 120; Castle, Darrell (Independent) 8; McMullin, Evan (Independent) 14"
President,Kansas,20161108,N/A,NESS,County,"1,454","1,228","Trump, Donald J.",Challenger,162,"Clinton, Hillary Rodham",Challenger,Independent,42,"Johnson, Gary E.",Challenger,22,"1,066",R,84.46,11.14,2.89,1.51,88.35,11.65,"The other vote was: Stein, Jill (Independent) 21; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 1",,"The other vote was: Stein, Jill (Independent) 21; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 1"
President,Kansas,20161108,N/A,NORTON,County,"2,234","1,840","Trump, Donald J.",Challenger,281,"Clinton, Hillary Rodham",Challenger,Independent,67,"Johnson, Gary E.",Challenger,46,"1,559",R,82.36,12.58,3.00,2.06,86.75,13.25,"The other vote was: Stein, Jill (Independent) 41; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5",,"The other vote was: Stein, Jill (Independent) 41; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5"
President,Kansas,20161108,N/A,OSAGE,County,"7,046","4,826","Trump, Donald J.",Challenger,"1,753","Clinton, Hillary Rodham",Challenger,Independent,302,"Johnson, Gary E.",Challenger,165,"3,073",R,68.49,24.88,4.29,2.34,73.35,26.65,"The other vote was: Stein, Jill (Independent) 165; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 165; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,OSBORNE,County,"1,788","1,460","Trump, Donald J.",Challenger,233,"Clinton, Hillary Rodham",Challenger,Independent,46,"Johnson, Gary E.",Challenger,49,"1,227",R,81.66,13.03,2.57,2.74,86.24,13.76,"The other vote was: Stein, Jill (Independent) 41; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 6",,"The other vote was: Stein, Jill (Independent) 41; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 6"
President,Kansas,20161108,N/A,OTTAWA,County,"2,903","2,283","Trump, Donald J.",Challenger,424,"Clinton, Hillary Rodham",Challenger,Independent,144,"Johnson, Gary E.",Challenger,52,"1,859",R,78.64,14.61,4.96,1.79,84.34,15.66,"The other vote was: Stein, Jill (Independent) 42; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 7; Maturen, Michael A. (Other) 1",,"The other vote was: Stein, Jill (Independent) 42; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 7; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,PAWNEE,County,"2,661","1,904","Trump, Donald J.",Challenger,579,"Clinton, Hillary Rodham",Challenger,Independent,131,"Johnson, Gary E.",Challenger,47,"1,325",R,71.55,21.76,4.92,1.77,76.68,23.32,"The other vote was: Stein, Jill (Independent) 34; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 10; Hedges, James (Independent) 1",,"The other vote was: Stein, Jill (Independent) 34; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 10; Hedges, James (Independent) 1"
President,Kansas,20161108,N/A,PHILLIPS,County,"2,664","2,233","Trump, Donald J.",Challenger,300,"Clinton, Hillary Rodham",Challenger,Independent,87,"Johnson, Gary E.",Challenger,44,"1,933",R,83.82,11.26,3.27,1.65,88.16,11.84,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 10",,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 10"
President,Kansas,20161108,N/A,POTTAWATOMIE,County,"10,693","7,612","Trump, Donald J.",Challenger,"2,225","Clinton, Hillary Rodham",Challenger,Independent,543,"Johnson, Gary E.",Challenger,313,"5,387",R,71.19,20.81,5.08,2.93,77.38,22.62,"The other vote was: Stein, Jill (Independent) 193; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 90; Maturen, Michael A. (Other) 4",,"The other vote was: Stein, Jill (Independent) 193; Castle, Darrell (Independent) 26; McMullin, Evan (Independent) 90; Maturen, Michael A. (Other) 4"
President,Kansas,20161108,N/A,PRATT,County,"3,842","2,838","Trump, Donald J.",Challenger,771,"Clinton, Hillary Rodham",Challenger,Independent,164,"Johnson, Gary E.",Challenger,69,"2,067",R,73.87,20.07,4.27,1.80,78.64,21.36,"The other vote was: Schriner, Joe (Write-in) 1; Stein, Jill (Independent) 50; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 16",,"The other vote was: Schriner, Joe (Write-in) 1; Stein, Jill (Independent) 50; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 16"
President,Kansas,20161108,N/A,RAWLINS,County,"1,472","1,220","Trump, Donald J.",Challenger,163,"Clinton, Hillary Rodham",Challenger,Independent,55,"Johnson, Gary E.",Challenger,34,"1,057",R,82.88,11.07,3.74,2.31,88.21,11.79,"The other vote was: Basiago, Andrew D. (Write-in) 1; Stein, Jill (Independent) 26; Castle, Darrell (Independent) 7; McMullin, Evan (Independent) 0",,"The other vote was: Basiago, Andrew D. (Write-in) 1; Stein, Jill (Independent) 26; Castle, Darrell (Independent) 7; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,RENO,County,"24,210","15,513","Trump, Donald J.",Challenger,"6,837","Clinton, Hillary Rodham",Challenger,Independent,"1,280","Johnson, Gary E.",Challenger,580,"8,676",R,64.08,28.24,5.29,2.40,69.41,30.59,"The other vote was: Schriner, Joe (Write-in) 1; Stein, Jill (Independent) 456; Castle, Darrell (Independent) 11; McMullin, Evan (Independent) 112",,"The other vote was: Schriner, Joe (Write-in) 1; Stein, Jill (Independent) 456; Castle, Darrell (Independent) 11; McMullin, Evan (Independent) 112"
President,Kansas,20161108,N/A,REPUBLIC,County,"2,529","2,024","Trump, Donald J.",Challenger,375,"Clinton, Hillary Rodham",Challenger,Independent,83,"Johnson, Gary E.",Challenger,47,"1,649",R,80.03,14.83,3.28,1.86,84.37,15.63,"The other vote was: Stein, Jill (Independent) 43; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 4",,"The other vote was: Stein, Jill (Independent) 43; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 4"
President,Kansas,20161108,N/A,RICE,County,"3,804","2,837","Trump, Donald J.",Challenger,695,"Clinton, Hillary Rodham",Challenger,Independent,194,"Johnson, Gary E.",Challenger,78,"2,142",R,74.58,18.27,5.10,2.05,80.32,19.68,"The other vote was: Stein, Jill (Independent) 69; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 5",,"The other vote was: Stein, Jill (Independent) 69; Castle, Darrell (Independent) 4; McMullin, Evan (Independent) 5"
President,Kansas,20161108,N/A,RILEY,County,"21,532","10,107","Trump, Donald J.",Challenger,"9,341","Clinton, Hillary Rodham",Challenger,Independent,"1,468","Johnson, Gary E.",Challenger,616,766,R,46.94,43.38,6.82,2.86,51.97,48.03,"The other vote was: Stein, Jill (Independent) 399; Castle, Darrell (Independent) 8; McMullin, Evan (Independent) 209",,"The other vote was: Stein, Jill (Independent) 399; Castle, Darrell (Independent) 8; McMullin, Evan (Independent) 209"
President,Kansas,20161108,N/A,ROOKS,County,"2,419","2,031","Trump, Donald J.",Challenger,275,"Clinton, Hillary Rodham",Challenger,Independent,80,"Johnson, Gary E.",Challenger,33,"1,756",R,83.96,11.37,3.31,1.36,88.07,11.93,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 2",,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 2"
President,Kansas,20161108,N/A,RUSH,County,"1,503","1,197","Trump, Donald J.",Challenger,233,"Clinton, Hillary Rodham",Challenger,Independent,55,"Johnson, Gary E.",Challenger,18,964,R,79.64,15.50,3.66,1.20,83.71,16.29,"The other vote was: Stein, Jill (Independent) 18; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 18; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,RUSSELL,County,"3,193","2,574","Trump, Donald J.",Challenger,461,"Clinton, Hillary Rodham",Challenger,Independent,111,"Johnson, Gary E.",Challenger,47,"2,113",R,80.61,14.44,3.48,1.47,84.81,15.19,"The other vote was: Stein, Jill (Independent) 44; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 3",,"The other vote was: Stein, Jill (Independent) 44; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 3"
President,Kansas,20161108,N/A,SALINE,County,"22,064","13,828","Trump, Donald J.",Challenger,"6,317","Clinton, Hillary Rodham",Challenger,Independent,"1,378","Johnson, Gary E.",Challenger,541,"7,511",R,62.67,28.63,6.25,2.45,68.64,31.36,"The other vote was: Sood, Ajay (Write-in) 1; Stein, Jill (Independent) 461; Hoefling, Thomas (Write-in) 2; La Riva, Gloria (Write-in) 1; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 70; Maturen, Michael A. (Other) 1",,"The other vote was: Sood, Ajay (Write-in) 1; Stein, Jill (Independent) 461; Hoefling, Thomas (Write-in) 2; La Riva, Gloria (Write-in) 1; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 70; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,SCOTT,County,"2,202","1,865","Trump, Donald J.",Challenger,236,"Clinton, Hillary Rodham",Challenger,Independent,69,"Johnson, Gary E.",Challenger,32,"1,629",R,84.70,10.72,3.13,1.45,88.77,11.23,"The other vote was: Stein, Jill (Independent) 27; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5",,"The other vote was: Stein, Jill (Independent) 27; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5"
President,Kansas,20161108,N/A,SEDGWICK,County,"188,783","104,353","Trump, Donald J.",Challenger,"69,627","Clinton, Hillary Rodham",Challenger,Independent,"9,214","Johnson, Gary E.",Challenger,"5,589","34,726",R,55.28,36.88,4.88,2.96,59.98,40.02,"The other vote was: Schriner, Joe (Write-in) 1; Basiago, Andrew D. (Write-in) 2; Stein, Jill (Independent) 4,042; Hoefling, Thomas (Write-in) 5; Castle, Darrell (Independent) 118; McMullin, Evan (Independent) 1,339; Smith, Mike (Independent) 4; Maturen, Michael A. (Other) 77; Kahn, Lynn (Independent) 1",,"The other vote was: Schriner, Joe (Write-in) 1; Basiago, Andrew D. (Write-in) 2; Stein, Jill (Independent) 4,042; Hoefling, Thomas (Write-in) 5; Castle, Darrell (Independent) 118; McMullin, Evan (Independent) 1,339; Smith, Mike (Independent) 4; Maturen, Michael A. (Other) 77; Kahn, Lynn (Independent) 1"
President,Kansas,20161108,N/A,SEWARD,County,"5,038","3,159","Trump, Donald J.",Challenger,"1,628","Clinton, Hillary Rodham",Challenger,Independent,186,"Johnson, Gary E.",Challenger,65,"1,531",R,62.70,32.31,3.69,1.29,65.99,34.01,"The other vote was: Stein, Jill (Independent) 58; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 6",,"The other vote was: Stein, Jill (Independent) 58; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 6"
President,Kansas,20161108,N/A,SHAWNEE,County,"75,406","35,934","Trump, Donald J.",Challenger,"33,926","Clinton, Hillary Rodham",Challenger,Independent,"3,412","Johnson, Gary E.",Challenger,"2,134","2,008",R,47.65,44.99,4.52,2.83,51.44,48.56,"The other vote was: Sood, Ajay (Write-in) 1; Perry, Darryl (Write-in) 1; Stein, Jill (Independent) 1,752; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; Castle, Darrell (Independent) 33; McMullin, Evan (Independent) 327; Maturen, Michael A. (Other) 15",,"The other vote was: Sood, Ajay (Write-in) 1; Perry, Darryl (Write-in) 1; Stein, Jill (Independent) 1,752; Hoefling, Thomas (Write-in) 4; La Riva, Gloria (Write-in) 1; Castle, Darrell (Independent) 33; McMullin, Evan (Independent) 327; Maturen, Michael A. (Other) 15"
President,Kansas,20161108,N/A,SHERIDAN,County,"1,374","1,197","Trump, Donald J.",Challenger,127,"Clinton, Hillary Rodham",Challenger,Independent,38,"Johnson, Gary E.",Challenger,12,"1,070",R,87.12,9.24,2.77,.87,90.41,9.59,"The other vote was: Stein, Jill (Independent) 12; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 12; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,SHERMAN,County,"2,612","2,089","Trump, Donald J.",Challenger,347,"Clinton, Hillary Rodham",Challenger,Independent,111,"Johnson, Gary E.",Challenger,65,"1,742",R,79.98,13.28,4.25,2.49,85.76,14.24,"The other vote was: Stein, Jill (Independent) 47; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 15",,"The other vote was: Stein, Jill (Independent) 47; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 15"
President,Kansas,20161108,N/A,SMITH,County,"2,042","1,661","Trump, Donald J.",Challenger,297,"Clinton, Hillary Rodham",Challenger,Independent,55,"Johnson, Gary E.",Challenger,29,"1,364",R,81.34,14.54,2.69,1.42,84.83,15.17,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 29; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,STAFFORD,County,"1,896","1,490","Trump, Donald J.",Challenger,304,"Clinton, Hillary Rodham",Challenger,Independent,62,"Johnson, Gary E.",Challenger,40,"1,186",R,78.59,16.03,3.27,2.11,83.05,16.95,"The other vote was: Stein, Jill (Independent) 34; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5; Maturen, Michael A. (Other) 1",,"The other vote was: Stein, Jill (Independent) 34; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 5; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,STANTON,County,637,492,"Trump, Donald J.",Challenger,115,"Clinton, Hillary Rodham",Challenger,Independent,19,"Johnson, Gary E.",Challenger,11,377,R,77.24,18.05,2.98,1.73,81.05,18.95,"The other vote was: Stein, Jill (Independent) 7; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 4",,"The other vote was: Stein, Jill (Independent) 7; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 4"
President,Kansas,20161108,N/A,STEVENS,County,"1,891","1,599","Trump, Donald J.",Challenger,220,"Clinton, Hillary Rodham",Challenger,Independent,49,"Johnson, Gary E.",Challenger,23,"1,379",R,84.56,11.63,2.59,1.22,87.91,12.09,"The other vote was: Stein, Jill (Independent) 23; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 23; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,SUMNER,County,"9,722","6,984","Trump, Donald J.",Challenger,"2,076","Clinton, Hillary Rodham",Challenger,Independent,420,"Johnson, Gary E.",Challenger,242,"4,908",R,71.84,21.35,4.32,2.49,77.09,22.91,"The other vote was: Stein, Jill (Independent) 205; Hoefling, Thomas (Write-in) 2; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 29; Maturen, Michael A. (Other) 1",,"The other vote was: Stein, Jill (Independent) 205; Hoefling, Thomas (Write-in) 2; Castle, Darrell (Independent) 5; McMullin, Evan (Independent) 29; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,THOMAS,County,"3,576","2,908","Trump, Donald J.",Challenger,473,"Clinton, Hillary Rodham",Challenger,Independent,131,"Johnson, Gary E.",Challenger,64,"2,435",R,81.32,13.23,3.66,1.79,86.01,13.99,"The other vote was: Stein, Jill (Independent) 56; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 7",,"The other vote was: Stein, Jill (Independent) 56; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 7"
President,Kansas,20161108,N/A,TREGO,County,"1,482","1,227","Trump, Donald J.",Challenger,198,"Clinton, Hillary Rodham",Challenger,Independent,40,"Johnson, Gary E.",Challenger,17,"1,029",R,82.79,13.36,2.70,1.15,86.11,13.89,"The other vote was: Stein, Jill (Independent) 17; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 17; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,WABAUNSEE,County,"3,380","2,372","Trump, Donald J.",Challenger,776,"Clinton, Hillary Rodham",Challenger,Independent,143,"Johnson, Gary E.",Challenger,89,"1,596",R,70.18,22.96,4.23,2.63,75.35,24.65,"The other vote was: Stein, Jill (Independent) 69; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 15; Maturen, Michael A. (Other) 1",,"The other vote was: Stein, Jill (Independent) 69; Hoefling, Thomas (Write-in) 1; Castle, Darrell (Independent) 3; McMullin, Evan (Independent) 15; Maturen, Michael A. (Other) 1"
President,Kansas,20161108,N/A,WALLACE,County,798,721,"Trump, Donald J.",Challenger,46,"Clinton, Hillary Rodham",Challenger,Independent,15,"Johnson, Gary E.",Challenger,16,675,R,90.35,5.76,1.88,2.01,94.00,6.00,"The other vote was: Stein, Jill (Independent) 8; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 8",,"The other vote was: Stein, Jill (Independent) 8; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 8"
President,Kansas,20161108,N/A,WASHINGTON,County,"2,765","2,194","Trump, Donald J.",Challenger,387,"Clinton, Hillary Rodham",Challenger,Independent,124,"Johnson, Gary E.",Challenger,60,"1,807",R,79.35,14.00,4.48,2.17,85.01,14.99,"The other vote was: Stein, Jill (Independent) 45; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 13",,"The other vote was: Stein, Jill (Independent) 45; Castle, Darrell (Independent) 2; McMullin, Evan (Independent) 13"
President,Kansas,20161108,N/A,WICHITA,County,956,769,"Trump, Donald J.",Challenger,140,"Clinton, Hillary Rodham",Challenger,Independent,18,"Johnson, Gary E.",Challenger,29,629,R,80.44,14.64,1.88,3.03,84.60,15.40,"The other vote was: Stein, Jill (Independent) 12; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 17",,"The other vote was: Stein, Jill (Independent) 12; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 17"
President,Kansas,20161108,N/A,WILSON,County,"3,591","2,788","Trump, Donald J.",Challenger,594,"Clinton, Hillary Rodham",Challenger,Independent,135,"Johnson, Gary E.",Challenger,74,"2,194",R,77.64,16.54,3.76,2.06,82.44,17.56,"The other vote was: Stein, Jill (Independent) 60; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 13",,"The other vote was: Stein, Jill (Independent) 60; Castle, Darrell (Independent) 1; McMullin, Evan (Independent) 13"
President,Kansas,20161108,N/A,WOODSON,County,"1,443","1,082","Trump, Donald J.",Challenger,273,"Clinton, Hillary Rodham",Challenger,Independent,64,"Johnson, Gary E.",Challenger,24,809,R,74.98,18.92,4.44,1.66,79.85,20.15,"The other vote was: Stein, Jill (Independent) 24; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0",,"The other vote was: Stein, Jill (Independent) 24; Castle, Darrell (Independent) 0; McMullin, Evan (Independent) 0"
President,Kansas,20161108,N/A,WYANDOTTE,County,"48,781","15,806","Trump, Donald J.",Challenger,"30,146","Clinton, Hillary Rodham",Challenger,Independent,"1,725","Johnson, Gary E.",Challenger,"1,104","14,340",D,32.40,61.80,3.54,2.26,34.40,65.60,"The other vote was: Stein, Jill (Independent) 947; Hoefling, Thomas (Write-in) 3; Castle, Darrell (Independent) 22; McMullin, Evan (Independent) 123; Maturen, Michael A. (Other) 9",,"The other vote was: Stein, Jill (Independent) 947; Hoefling, Thomas (Write-in) 3; Castle, Darrell (Independent) 22; McMullin, Evan (Independent) 123; Maturen, Michael A. (Other) 9"
,
